bottleneck_b0,bottleneck_b1,coverage_mean,coverage_p95,coverage_radius,coverage_ratio,coverage_weighted_mean,coverage_weighted_p95,coverage_weighted_ratio,dataset,diameter,landmark_intensity_mean,landmark_intensity_median,landmark_intensity_p90,m,method,rips_max_edge,rips_sample_size,rips_time,seed,selection_time,total_points,witness_time
nan,nan,0.031671686329847494,0.0703814086217396,0.03,0.5575982905982906,0.02979215842514928,0.0955504037049412,0.5883117206480957,ixi_t1_fast_opt,357.3702043162642,172.434947782033,129.2601318369375,385.4302001963126,900.0,random,nan,nan,nan,17.0,0.00012119999155402184,117000.0,4.8983716999937315
nan,nan,0.07475863178036948,0.15658969115045074,0.03,0.06148717948717949,0.08293662728411133,0.1856062888780559,0.03773897002947924,ixi_t1_fast_opt,357.3702043162642,75.67590833975868,55.81689453225,161.5751953135,900.0,density,nan,nan,nan,34.0,3.6642895999830216,117000.0,8.528696400026092
nan,nan,0.02458154746092547,0.044786266217416666,0.03,0.7042905982905983,0.023092595232860905,0.05522009231694316,0.7499187778385554,ixi_t1_fast_opt,357.3702043162642,266.8340052635868,229.1429443369375,522.916015626,900.0,hybrid,nan,nan,nan,51.0,7.06977969998843,117000.0,9.309089199989103
