bottleneck_b0,bottleneck_b1,coverage_mean,coverage_p95,coverage_radius,coverage_ratio,coverage_weighted_mean,coverage_weighted_p95,coverage_weighted_ratio,dataset,diameter,landmark_intensity_mean,landmark_intensity_median,landmark_intensity_p90,m,method,rips_max_edge,rips_sample_size,rips_time,seed,selection_time,total_points,witness_time
inf,inf,0.032886798675290346,0.06286444243980233,3.1913013552459266,1.0,0.0348036567552437,0.06658393517378458,1.0,swiss_roll,39.891266940574084,4.9525566226466795,5.1515934960170275,8.60700655344428,400.0,hybrid,0.8917776550190373,300.0,0.007773799996357411,143.0,0.043620599986752495,5000.0,0.090350300015416
inf,inf,0.050953302151629645,0.10230749248401487,3.1913013552459266,1.0,0.04212086650582683,0.11705103954513078,1.0,swiss_roll,39.891266940574084,6.417947815272567,6.901503443530608,9.125943736571307,400.0,density,0.8917776550190373,300.0,0.007773799996357411,244.0,0.3431059999857098,5000.0,0.08096029999433085
inf,inf,0.044921643233916564,0.09725183851780525,3.1913013552459266,1.0,0.04806441030020441,0.11183395866899151,1.0,swiss_roll,39.891266940574084,4.842501788198834,4.787595695334652,8.499503387708485,400.0,random,0.8917776550190373,300.0,0.007773799996357411,345.0,0.00011560000712051988,5000.0,0.07995610000216402
