bottleneck_b0,bottleneck_b1,bottleneck_b2,coverage_mean,coverage_p95,coverage_radius,coverage_ratio,coverage_weighted_mean,coverage_weighted_p95,coverage_weighted_ratio,dataset,diameter,landmark_intensity_mean,landmark_intensity_median,landmark_intensity_p90,m,method,rips_max_edge,rips_sample_size,rips_time,seed,selection_time,total_points,witness_time
nan,nan,nan,0.03605581265209547,0.0774732812061323,0.028,0.41393636363636366,0.034050590084370724,0.09855252737872038,0.44490537367940153,ixi_t1_full,358.9101538249999,237.35500638621636,192.4212646494375,487.95698242287506,650.0,random,nan,nan,nan,17.0,0.0001297999988310039,110000.0,11.859137900028145
nan,nan,nan,0.09230747154211875,0.2203564921974603,0.028,0.03199090909090909,0.10349745519277334,0.2912568616137467,0.01848257256207209,ixi_t1_full,358.9101538249999,103.02842998898076,85.194091797875,199.765625001,650.0,density,nan,nan,nan,34.0,3.210586200002581,110000.0,11.853026700002374
nan,nan,nan,0.029809281191239663,0.06286905816675037,0.028,0.5273,0.027102322568988885,0.07979124888497857,0.5797040047991745,ixi_t1_full,358.9101538249999,370.59236666265866,339.30780029396874,634.8433349619376,650.0,hybrid,nan,nan,nan,51.0,2.4749614000029396,110000.0,28.31104500000947
