bottleneck_b0,bottleneck_b1,bottleneck_b2,coverage_mean,coverage_p95,coverage_radius,coverage_ratio,coverage_weighted_mean,coverage_weighted_p95,coverage_weighted_ratio,dataset,diameter,landmark_intensity_mean,landmark_intensity_median,landmark_intensity_p90,m,method,rips_max_edge,rips_sample_size,rips_time,seed,selection_time,total_points,witness_time
nan,nan,nan,0.029989091501647927,0.0676609181121944,0.03,0.6446555555555555,0.02667325055648528,0.08573614386190712,0.6915123717388281,brainweb_t1_standard,320.35293037523473,261.8475448618398,270.70001220803124,394.00001220803125,600.0,random,nan,nan,nan,17.0,0.00013689999468624592,90000.0,9.72465459999512
nan,nan,nan,0.09107705796193419,0.1451239948364055,0.03,0.028866666666666665,0.09559399395265893,0.15422893578587693,0.013634473943060443,brainweb_t1_standard,320.35293037523473,41.38744720558984,23.99981689553125,98.29384155373441,600.0,density,nan,nan,nan,34.0,2.2696362999849953,90000.0,9.463561200012919
nan,nan,nan,0.023167804576498564,0.049371250941187134,0.03,0.8242888888888888,0.020202702913981612,0.06255481314867598,0.8826992757434717,brainweb_t1_standard,320.35293037523473,337.76406178892313,337.10406494240624,440.00582275490626,600.0,hybrid,nan,nan,nan,51.0,1.7490534000098705,90000.0,9.700767000002088
